Archivo,Método,η1,η2,N1,N2,η,N,V,D,E,T,B,CC,refactor
AsmUtils.java,newClassReader,8,9,13,17,17,30,122.62388523751017,7.555555555555555,926.4915773500768,51.47175429722649,0.031679116593066395,5,1
DataBufferUtilsTests.java,assertReleased,11,132,272,553,143,825,5906.893852842171,23.041666666666668,136104.6791925717,7561.371066253983,0.881984154473804,2,1
StringDecoder.java,textPlainOnly,1,4,1,5,5,6,13.931568569324174,0.625,8.707230355827608,0.48373501976820044,0.0014107999471601703,2,1
StringDecoder.java,textPlainOnly,4,8,5,11,12,16,57.3594000115385,2.75,157.73835003173087,8.763241668429494,0.009731286848828622,1,1
StringDecoder.java,allMimeTypes,1,4,1,5,5,6,13.931568569324174,0.625,8.707230355827608,0.48373501976820044,0.0014107999471601703,1,1
StringDecoder.java,allMimeTypes,5,10,6,13,15,19,74.23092131656186,3.25,241.25049427882604,13.402805237712558,0.012917869310319184,1,1
StompHeaderAccessor.java,create,2,5,2,7,7,9,25.26619429851844,1.4,35.372672017925815,1.965148445440323,0.0035918979562143964,1,1
StompHeaderAccessor.java,create,4,8,6,12,12,18,64.5293250129808,3.0,193.58797503894243,10.754887502163468,0.01115486529067118,1,1
StompHeaderAccessor.java,wrap,13,130,147,380,143,527,3773.252194482211,19.0,71691.79169516201,3982.8773163978894,0.575252305767627,14,1
MockitoUtils.java,verifySameInvocations,5,13,16,27,18,43,179.30677506201943,5.1923076923076925,931.0159474374086,51.723108190967146,0.031782166025491575,2,1
MockitoUtils.java,verifySameInvocation,3,19,17,51,22,68,303.2413500673362,4.026315789473684,1220.9454357974325,67.83030198874626,0.03807818583836002,3,1
BeanUtils.java,findMethod,7,11,14,18,18,32,133.437600046154,5.7272727272727275,764.2335275370638,42.45741819650354,0.027863102314000632,3,1
BeanUtils.java,findDeclaredMethod,14,27,70,111,41,181,969.7169128358731,28.777777777777775,27906.297824943456,1550.3498791635254,0.3066763095968079,20,1
BeanUtils.java,resolveSignature,14,48,96,132,62,228,1357.5567587682074,19.25,26132.96760628799,1451.8315336826663,0.2935426645017514,26,1
BeanUtils.java,findEditorByConvention,12,39,72,94,51,166,941.6226067672682,14.46153846153846,13617.311544018954,756.517308001053,0.19008141707055196,18,1
BeanUtils.java,getWriteMethodParameter,4,6,7,13,10,20,66.43856189774725,4.333333333333333,287.90043489023805,15.994468605013225,0.014533614145669017,4,1
BeanUtils.java,isSimpleProperty,7,8,9,13,15,22,85.95159310338741,5.6875,488.84968577551587,27.158315876417547,0.02068532294082573,2,1
BeanUtils.java,isSimpleValueType,15,58,102,177,73,279,1726.961051927525,22.88793103448276,39526.56545575499,2195.9203030974995,0.3867866400674937,13,1
ConfigurationClassEnhancer.java,isDestroyMethod,15,91,127,215,106,342,2300.948795460614,17.71978021978022,40772.3069525301,2265.12816402945,0.3948713295453112,23,1
MetadataReaderFactory.java,create,2,6,2,8,8,10,30.0,1.3333333333333333,40.0,2.2222222222222223,0.003898690317617154,2,1
MetadataReaderFactory.java,create,2,6,2,8,8,10,30.0,1.3333333333333333,40.0,2.2222222222222223,0.003898690317617154,1,1
ReactiveTypeDescriptor.java,multiValue,5,6,5,9,11,14,48.432042660922164,3.75,181.6201599784581,10.090008887692116,0.010690256224877058,2,1
ReactiveTypeDescriptor.java,singleOptionalValue,5,6,5,9,11,14,48.432042660922164,3.75,181.6201599784581,10.090008887692116,0.010690256224877058,2,1
ReactiveTypeDescriptor.java,singleRequiredValue,5,5,5,9,10,14,46.50699332842307,4.5,209.2814699779038,11.626748332105768,0.011749857421145992,2,1
ReactiveTypeDescriptor.java,noValue,5,6,5,9,11,14,48.432042660922164,3.75,181.6201599784581,10.090008887692116,0.010690256224877058,1,1
ScenariosForSpringSecurity.java,hasRole,6,21,12,24,27,36,171.17595007788486,3.4285714285714284,586.8889716956052,32.60494287197807,0.023365910620090014,2,1
JsonObjectDecoderTests.java,toString,4,10,7,16,14,23,87.56916320732489,3.2,280.2213222634397,15.56785123685776,0.014274016593709563,1,1
RSocketMessageHandlerTests.java,testMapping,7,49,47,90,56,137,795.6076243218918,6.428571428571429,5114.620442069305,284.1455801149614,0.0989511893652593,3,1
RSocketMessageHandlerTests.java,testHandleNoMatch,5,40,25,58,45,83,455.823806995363,3.625,1652.3613003581909,91.7978500198995,0.04658886052318751,1,1
ExceptionHandlerExceptionResolverTests.java,setupOnce,9,203,654,1308,212,1962,15162.179931852996,28.995073891625616,439628.52748220065,24423.80708234448,1.9272408360461657,2,1
TransportType.java,fromValue,2,9,4,12,11,16,55.35090589819676,1.3333333333333333,73.80120786426234,4.1000671035701295,0.005864816006249215,1,1
FreePortScanner.java,getFreePort,1,3,1,4,4,5,10.0,0.6666666666666666,6.666666666666666,0.37037037037037035,0.0011807317435362345,1,1
FreePortScanner.java,getFreePort,9,13,16,29,22,45,200.67442283867837,10.038461538461538,2014.4624754190404,111.91458196772447,0.053168148048076666,3,1
FreePortScanner.java,getRandomPort,3,5,3,7,8,10,30.0,2.0999999999999996,62.999999999999986,3.499999999999999,0.0052776320879040755,1,1
FreePortScanner.java,isPortAvailable,8,13,17,25,21,42,184.47733175670794,7.6923076923076925,1419.0563981285227,78.8364665626957,0.04209319094072003,4,1
JdbcTemplate.java,getSql,6,11,9,21,17,30,122.62388523751017,5.7272727272727275,702.3004336330127,39.0166907573896,0.026336660354818364,2,1
JdbcTemplate.java,updateCount,13,85,119,246,98,365,2414.369093102051,18.811764705882354,45418.54329259035,2523.2524051439086,0.4243272075237378,19,1
BridgeMethodResolver.java,findBridgedMethod,9,19,25,42,28,67,322.09277977785945,9.947368421052632,3203.975546211339,177.9986414561855,0.07244440899510145,10,1
BridgeMethodResolver.java,searchCandidates,8,23,22,47,31,69,341.83954541669436,8.173913043478262,2794.1667190581975,155.23148439212207,0.06612722360745268,8,1
BridgeMethodResolver.java,isBridgedCandidateFor,5,9,17,21,14,38,144.67948703818897,5.833333333333334,843.9636743894357,46.886870799413096,0.029768794504196606,2,1
BridgeMethodResolver.java,isBridgeMethodFor,6,13,7,24,19,31,131.68575291675114,5.538461538461538,729.3364776927756,40.5186932051542,0.02700830745219609,4,1
BridgeMethodResolver.java,findGenericDeclaration,6,17,26,47,23,73,330.22002279216196,8.294117647058822,2738.883718452637,152.16020658070204,0.06525209725746202,7,1
BridgeMethodResolver.java,isResolvedTypeMatch,9,29,33,66,38,99,519.544823830915,10.241379310344827,5320.855609578681,295.6030894210378,0.10159361041122171,7,1
BridgeMethodResolver.java,searchForMatch,2,9,4,13,11,17,58.81033751683405,1.4444444444444444,84.94826530209363,4.719348072338535,0.006441422042478048,2,1
BridgeMethodResolver.java,isVisibilityBridgeMethodPair,4,9,11,19,13,30,111.01319154423277,4.222222222222222,468.7223642978717,26.04013134988176,0.020113571594418,2,1
ExpressionLanguageScenarioTests.java,repeat,11,70,121,284,81,405,2567.639251168273,22.314285714285713,57295.03586178346,3183.0575478768587,0.49540084422507374,7,1
FactoryMethodTests.java,getDefaultInstance,4,12,7,19,16,26,104.0,3.1666666666666665,329.3333333333333,18.296296296296294,0.015896537486793382,1,1
StandardJUnit4FeaturesTests.java,incrementStaticBeforeCounter,6,28,20,43,34,63,320.5101589987714,4.607142857142858,1476.636089672911,82.03533831516172,0.04322427633405032,2,1
LocalVariableTableParameterNameDiscoverer.java,isSyntheticOrBridged,5,5,7,8,10,15,49.82892142331043,4.0,199.31568569324173,11.073093649624541,0.011373821215187386,1,1
LocalVariableTableParameterNameDiscoverer.java,isStatic,14,60,115,186,74,301,1869.045463054314,21.7,40558.286548278615,2253.2381415710342,0.39348828901600436,13,1
LocalVariableTableParameterNameDiscoverer.java,isWideType,4,5,8,9,9,17,53.8887250245193,3.6,193.99941008826949,10.77774500490386,0.011170664751340511,1,1
ReflectionTestUtilsTests.java,assertSetFieldAndGetFieldBehavior,1,21,29,79,22,108,481.6186148128281,1.880952380952381,905.9016802431767,50.32787112462093,0.031208013276772088,1,1
ReflectionTestUtilsTests.java,assertSetFieldAndGetFieldBehaviorForProxy,8,101,303,688,109,991,6707.270665853934,27.247524752475247,182756.5234894062,10153.1401938559,1.0734801148440616,7,1
ScriptFactoryPostProcessorTests.java,createScriptFactoryPostProcessor,4,10,7,14,14,21,79.9544533632097,2.8,223.87246941698714,12.43735941205484,0.01228982989442308,2,1
ScriptFactoryPostProcessorTests.java,createScriptedGroovyBean,4,11,16,15,15,31,121.11360846386408,2.727272727272727,330.30984126508383,18.350546736949102,0.015927945247455878,1,1
ScriptFactoryPostProcessorTests.java,pauseToLetRefreshDelayKickIn,6,13,9,21,19,30,127.43782540330756,4.846153846153847,617.5833077237213,34.31018376242896,0.024173661961815262,2,1
TransactionAspectUtils.java,getTransactionManager,2,8,3,11,10,14,46.50699332842307,1.375,63.94711582658172,3.5526175459212066,0.005330394918929973,3,1
TransactionAspectUtils.java,getTransactionManager,2,8,3,11,10,14,46.50699332842307,1.375,63.94711582658172,3.5526175459212066,0.005330394918929973,1,1
LogDelegateFactory.java,getCompositeLog,7,13,16,26,20,42,181.52097998526924,7.0,1270.6468598968847,70.59149221649359,0.03910467285422459,2,1
LogDelegateFactory.java,getHiddenLog,6,7,7,8,13,15,55.506595772116384,3.4285714285714284,190.30832836154187,10.572684908974548,0.011028521011640958,1,1
HttpHandler.java,of,5,7,5,9,12,14,50.18947501009619,3.2142857142857144,161.32331253245204,8.962406251802891,0.009878177657674505,1,1
RequestResultMatchers.java,assertAsyncStarted,1,5,1,6,6,7,18.094737505048094,0.6,10.856842503028856,0.6031579168349365,0.001634360172194361,1,1
BenchmarkTests.java,advisor,10,32,22,42,42,64,345.1083150578407,6.5625,2264.7733175670796,125.82073986483776,0.05748597545413686,1,1
BenchmarkTests.java,advisor,6,14,11,15,20,26,112.37013046707143,3.2142857142857144,361.1897050727296,20.066094726262758,0.01690579716709622,1,1
AutowireUtils.java,sortConstructors,4,6,4,7,10,11,36.541209043760986,2.3333333333333335,85.26282110210897,4.736823394561609,0.006457313583410306,1,1
AutowireUtils.java,sortFactoryMethods,1,6,1,7,7,8,22.458839376460833,0.5833333333333334,13.100989636268821,0.72783275757049,0.0018524570494490341,1,1
AutowireUtils.java,isExcludedFromDependencyCheck,7,16,19,24,23,43,194.51316411045156,5.25,1021.1941115798707,56.733006198881704,0.03380266540268956,4,1
AutowireUtils.java,isSetterDefinedInInterface,8,18,21,28,26,49,230.3215461889135,6.222222222222222,1433.1118429532396,79.61732460851331,0.04237068337544571,4,1
AutowireUtils.java,resolveAutowiringValue,16,83,155,238,99,393,2605.3371516912866,22.93975903614458,59765.80646771337,3320.3225815396318,0.5095427203784252,40,1
ContentDisposition.java,builder,2,5,2,6,7,8,22.458839376460833,1.2,26.950607251753,1.4972559584307221,0.002996340161479074,1,1
ContentDisposition.java,empty,2,3,2,10,5,12,27.863137138648348,3.3333333333333335,92.8771237954945,5.159840210860805,0.00683624969693664,1,1
ContentDisposition.java,parse,16,57,145,223,73,368,2277.8554376678467,31.29824561403509,71292.87896139365,3960.715497855203,0.5731164144921351,23,1
ContentDisposition.java,decodeFilename,12,26,38,62,38,100,524.7927513443585,14.307692307692307,7508.57321154236,417.14295619679774,0.1278155495747519,5,1
ContentDisposition.java,isRFC5987AttrChar,14,8,62,26,22,88,392.42998244008214,22.75,8927.78210051187,495.98789447288164,0.14345239385383673,1,1
ContentDisposition.java,encodeFilename,9,50,47,168,59,215,1264.7682556127959,15.12,19123.296024865474,1062.4053347147485,0.23837127011251194,6,1
ContentDisposition.java,escapeQuotationMarks,7,27,46,94,34,140,712.2447977750475,12.185185185185185,8678.834758073726,482.1574865596515,0.14077310560057404,3,1
DefaultServerRequestObservationConventionTests.java,getPathPattern,4,7,4,10,11,14,48.432042660922164,2.857142857142857,138.3772647454919,7.687625819193995,0.00891774890421995,1,1
TestCompiler.java,forSystem,2,5,2,5,7,7,19.651484454403228,1.0,19.651484454403228,1.0917491363557348,0.00242740543524258,1,1
TestCompiler.java,forCompiler,15,115,266,479,130,745,5231.664020706198,31.239130434782613,163432.63473380017,9079.590818544453,0.9964096693482861,14,1
DefaultParts.java,formFieldPart,3,9,4,15,12,19,68.11428751370197,2.5,170.28571878425493,9.460317710236385,0.010240729541120035,2,1
DefaultParts.java,part,9,52,93,208,61,301,1785.151938606429,18.0,32132.73489491572,1785.151938606429,0.3369073915624141,5,1
DefaultPathContainer.java,createFromUrlPath,12,32,48,73,44,121,660.591225855113,13.6875,9041.842403891858,502.32457799399214,0.14467162758489552,7,1
DefaultPathContainer.java,decodeAndParsePathSegment,10,28,46,86,38,132,692.7264317745532,15.357142857142858,10638.298773680639,591.0165985378133,0.16123532626240283,4,1
DefaultPathContainer.java,parsePathParamValues,7,18,23,58,25,81,376.1523513717527,11.277777777777779,4242.162629359211,235.67570163106726,0.08735148405501215,6,1
DefaultPathContainer.java,subPath,9,39,69,105,48,174,971.7834751254811,12.115384615384617,11773.530564020253,654.0850313344586,0.17251090585493856,4,1
DefaultPathContainer.java,from,4,10,8,22,14,30,114.22064766172812,4.4,502.5708497116038,27.920602761755767,0.021070601904317903,2,1
DefaultPathContainer.java,from,2,6,2,10,8,12,36.0,1.6666666666666667,60.0,3.3333333333333335,0.005108729549290353,2,1
DefaultPathContainer.java,from,9,23,40,82,32,122,610.0,16.043478260869563,9786.521739130434,543.695652173913,0.15250976623025145,3,1
ServerCodecConfigurer.java,create,5,13,9,15,18,24,100.07820003461549,2.884615384615384,288.6871154844677,16.03817308247043,0.014560077256449627,6,1
ForwardedHeaderFilter.java,getForwardedPrefix,10,60,67,145,70,212,1299.4079995923328,12.083333333333332,15701.179995074019,872.2877775041121,0.20900993978654772,7,1
PeriodicTriggerTests.java,assertNegligibleDifference,1,10,3,14,11,17,58.81033751683405,0.7,41.167236261783835,2.2870686812102132,0.0039741710298734564,1,1
PeriodicTriggerTests.java,assertApproximateDifference,5,14,13,25,19,38,161.42124551085624,4.464285714285714,720.6305603163225,40.03503112868459,0.026792949716735924,1,1
PeriodicTriggerTests.java,context,2,9,2,19,11,21,72.64806399138324,2.111111111111111,153.36813509292017,8.520451949606676,0.009550706588095462,1,1
PeriodicTriggerTests.java,toInstant,7,27,28,73,34,101,513.8337469662843,9.462962962962964,4862.389716662431,270.13276203680175,0.0956706199279386,4,1
HttpServiceProxyFactory.java,builderFor,3,4,3,7,7,10,28.07354922057604,2.625,73.69306670401211,4.0940592613340065,0.005859085449651798,1,1
HttpServiceProxyFactory.java,builder,12,90,128,258,102,386,2575.556182000997,17.2,44299.56633041715,2461.087018356508,0.41732883703997814,7,1
ServletAnnotationControllerHandlerMethodTests.java,DataRecord,3,11,8,19,14,27,102.79858289555531,2.590909090909091,266.341782956666,14.796765719814779,0.013798703422966413,1,1
TransactionalApplicationListenerAdapterTests.java,runInTransaction,5,18,15,28,23,43,194.51316411045156,3.888888888888889,756.440082651756,42.024449036208665,0.02767335201811332,1,1
HttpLogging.java,forLogName,6,8,6,11,14,17,64.72503367497927,4.125,266.9907639092895,14.83282021718275,0.013821109377678928,2,1
HttpLogging.java,forLog,2,6,2,8,8,10,30.0,1.3333333333333333,40.0,2.2222222222222223,0.003898690317617154,1,1
ExtendedEntityManagerCreator.java,createApplicationManagedEntityManager,1,7,1,11,8,12,36.0,0.7857142857142857,28.285714285714285,1.5714285714285714,0.003094497803609548,1,1
ExtendedEntityManagerCreator.java,createApplicationManagedEntityManager,1,8,1,12,9,13,41.209025018750054,0.75,30.90676876406254,1.7170427091145857,0.0032828256182083743,1,1
ExtendedEntityManagerCreator.java,createContainerManagedEntityManager,1,7,1,11,8,12,36.0,0.7857142857142857,28.285714285714285,1.5714285714285714,0.003094497803609548,1,1
ExtendedEntityManagerCreator.java,createContainerManagedEntityManager,1,6,1,8,7,9,25.26619429851844,0.6666666666666666,16.844129532345626,0.9357849740192015,0.0021903379454711043,1,1
ExtendedEntityManagerCreator.java,createContainerManagedEntityManager,4,8,5,11,12,16,57.3594000115385,2.75,157.73835003173087,8.763241668429494,0.009731286848828622,1,1
ExtendedEntityManagerCreator.java,createContainerManagedEntityManager,8,20,17,45,28,62,298.0560051675714,9.0,2682.504046508143,149.0280025837857,0.06435352428527023,2,1
ExtendedEntityManagerCreator.java,createProxy,5,23,15,38,28,53,254.78981086905299,4.130434782608695,1052.3926970678274,58.466260948212636,0.03448767858852238,4,1
ExtendedEntityManagerCreator.java,createProxy,16,118,233,405,134,638,4508.164903512059,27.45762711864407,123783.51090999214,6876.8617172217855,0.8279179075522674,39,1
CountingFactory.java,reset,1,2,1,2,3,3,4.754887502163468,0.5,2.377443751081734,0.13208020839342968,0.000593770903833207,1,1
CountingFactory.java,getFactoryBeanInstanceCount,6,17,12,21,23,33,149.27754454988144,3.7058823529411766,553.205018037796,30.73361211321089,0.022463089416418506,2,1
ClassUtils.java,registerCommonClasses,4,8,11,12,12,23,82.45413751658658,3.0,247.36241254975977,13.74235625276443,0.013135135298515907,8,1
ClassUtils.java,getDefaultClassLoader,5,13,18,25,18,43,179.30677506201943,4.8076923076923075,862.0518031827856,47.89176684348809,0.03019263302048661,9,1
ClassUtils.java,overrideThreadContextClassLoader,15,57,118,179,72,297,1832.4677254283667,23.55263157894737,43159.43721732601,2397.7465120736674,0.41013729297369766,31,1
ClassUtils.java,isPresent,7,15,11,20,22,31,138.24238017775622,4.666666666666666,645.1311074961956,35.84061708312198,0.024887278112137062,4,1
ClassUtils.java,isVisible,8,12,13,18,20,31,133.97977094150824,6.0,803.8786256490494,44.65992364716941,0.02881856817728402,5,1
ClassUtils.java,isCacheSafe,11,18,33,47,29,80,388.63847961020576,14.36111111111111,5581.2803877354545,310.0711326519697,0.1048820834294302,12,1
ClassUtils.java,isLoadable,10,19,26,31,29,57,276.9049167222716,8.157894736842104,2258.9611627343206,125.49784237412892,0.057387581364706446,9,1
ClassUtils.java,isPrimitiveWrapper,5,7,6,9,12,15,53.77443751081734,3.2142857142857144,172.84640628477004,9.602578126931668,0.010343137897991732,4,1
ClassUtils.java,isPrimitiveOrWrapper,6,7,7,10,13,17,62.907475208398566,4.285714285714286,269.60346517885097,14.977970287713942,0.013911129445930545,2,1
ClassUtils.java,isPrimitiveArray,6,8,9,11,14,20,76.14709844115208,4.125,314.10678106975234,17.450376726097353,0.015402703430761836,2,1
ClassUtils.java,isPrimitiveWrapperArray,7,13,22,26,20,48,207.45254855459342,7.0,1452.1678398821539,80.6759911045641,0.04274545605426239,5,1
ClassUtils.java,isVoidType,7,5,11,7,12,18,64.5293250129808,4.8999999999999995,316.1936925636059,17.56631625353366,0.015470851358978372,3,1
ClassUtils.java,isSimpleValueType,9,23,66,55,32,121,605.0,10.76086956521739,6510.326086956521,361.6847826086956,0.11621992028378658,3,1
ClassUtils.java,isAssignable,8,15,28,34,23,62,280.4608412755348,9.066666666666666,2542.844960898182,141.26916449434344,0.06210005713799017,5,1
ClassUtils.java,isAssignableValue,7,12,10,17,19,27,114.6940428629768,4.958333333333334,568.6912958622601,31.59396088123667,0.02288037471801246,1,1
ClassUtils.java,convertResourcePathToClassName,2,8,3,11,10,14,46.50699332842307,1.375,63.94711582658172,3.5526175459212066,0.005330394918929973,1,1
ClassUtils.java,convertClassNameToResourcePath,2,8,3,11,10,14,46.50699332842307,1.375,63.94711582658172,3.5526175459212066,0.005330394918929973,5,1
ClassUtils.java,addResourcePathToPackagePath,8,9,12,17,17,29,118.53642239625984,7.555555555555555,895.6085247717409,49.75602915398561,0.030971166129231283,2,1
ClassUtils.java,classPackageAsResourcePath,7,15,18,25,22,43,191.75555960140377,5.833333333333334,1118.5740976748555,62.14300542638086,0.03591880814496751,3,1
ClassUtils.java,classNamesToString,5,6,8,8,11,16,55.35090589819676,3.333333333333333,184.50301966065584,10.250167758925324,0.010803083450376212,1,1
ClassUtils.java,classNamesToString,11,52,149,179,63,328,1960.5478149079727,18.93269230769231,37118.44853417114,2062.1360296761745,0.37091291504364227,25,1
ClassUtils.java,isJavaLanguageInterface,5,5,5,6,10,11,36.541209043760986,3.0,109.62362713128296,6.090201507293497,0.007635102239890672,3,1
ClassUtils.java,isStaticClass,5,6,6,7,11,13,44.97261104228487,2.916666666666667,131.17011553999754,7.287228641110975,0.008605352784528439,3,1
ClassUtils.java,isInnerClass,7,5,7,7,12,14,50.18947501009619,4.8999999999999995,245.9284275494713,13.662690419415073,0.01308432231664305,4,1
ClassUtils.java,isLambdaClass,7,11,17,15,18,32,133.437600046154,4.7727272727272725,636.8612729475531,35.381181830419614,0.02467413703165384,2,1
ClassUtils.java,isCglibProxy,2,6,2,7,8,9,27.0,1.1666666666666667,31.500000000000004,1.7500000000000002,0.0033246998805754875,2,1
ClassUtils.java,isCglibProxyClass,7,8,7,10,15,17,66.41714012534482,4.375,290.57498804838355,16.143054891576863,0.014623485461944925,2,1
ClassUtils.java,isCglibProxyClassName,8,18,29,38,26,67,314.92946111545314,8.444444444444445,2659.404338308271,147.7446854615706,0.0639835492374362,10,1
ClassUtils.java,getDescriptiveType,8,19,24,35,27,59,280.53836262764463,7.368421052631579,2067.124777256329,114.84026540312938,0.05409077538166474,4,1
ClassUtils.java,matchesTypeName,8,10,11,16,18,27,112.58797503894243,6.4,720.5630402492316,40.0312800138462,0.02679127609910761,3,1
ClassUtils.java,getShortName,5,16,16,31,21,47,206.43891887060175,4.84375,999.9385132794772,55.552139626637626,0.03333196694776348,3,1
ClassUtils.java,getShortName,4,5,4,7,9,11,34.86917501586544,2.8,97.63369004442322,5.424093891356845,0.0070677071743472505,2,1
ClassUtils.java,getShortNameAsProperty,9,12,14,21,21,35,153.73110979725664,7.875,1210.632489653396,67.25736053629979,0.037863459781371206,2,1
ClassUtils.java,getClassFileName,7,13,12,19,20,31,133.97977094150824,5.115384615384615,685.3580590469459,38.075447724830326,0.02591137310692985,4,1
ClassUtils.java,getPackageName,5,7,6,10,12,16,57.3594000115385,3.5714285714285716,204.85500004120894,11.380833335622718,0.011583588586351286,4,1
ClassUtils.java,getPackageName,6,9,8,15,15,23,89.85848369899593,5.0,449.29241849497964,24.960689916387757,0.019553813654773627,2,1
ClassUtils.java,getQualifiedName,5,7,6,9,12,15,53.77443751081734,3.2142857142857144,172.84640628477004,9.602578126931668,0.010343137897991732,1,1
ClassUtils.java,getQualifiedMethodName,1,5,1,7,6,8,20.67970000576925,0.7,14.475790004038473,0.8042105557799152,0.00197988634999937,1,1
ClassUtils.java,getQualifiedMethodName,7,12,13,18,19,31,131.68575291675114,5.25,691.3502028129435,38.40834460071908,0.02606218410446326,1,1
ClassUtils.java,hasConstructor,8,14,29,28,22,57,254.18760226232595,8.0,2033.5008180986076,112.97226767214487,0.05350261135602464,5,1
ClassUtils.java,hasMethod,7,16,18,28,23,46,208.0838499786226,6.125,1274.5135811190635,70.8063100621702,0.039183965948581694,2,1
ClassUtils.java,hasMethod,6,8,11,12,14,23,87.56916320732489,4.5,394.061234432962,21.892290801831223,0.017916556945966562,5,1
ClassUtils.java,getMethod,12,22,43,47,34,90,457.8716557125305,12.818181818181817,5869.082132315163,326.0601184619535,0.10845732031907279,9,1
ClassUtils.java,getMethodIfAvailable,7,18,23,33,25,56,260.05594662738457,6.416666666666666,1668.6923241923841,92.70512912179912,0.04689532940182985,4,1
ClassUtils.java,getMethodCountForName,8,19,28,44,27,72,342.3519001557697,9.263157894736842,3171.2597067060774,176.1810948170043,0.07195041197498417,5,1
ClassUtils.java,hasAtLeastOneMethodWithName,8,19,24,41,27,65,309.0676876406254,8.631578947368421,2667.742145950662,148.20789699725898,0.06411721429468774,13,1
ClassUtils.java,getMostSpecificMethod,12,23,31,49,35,80,410.3426413555973,12.782608695652176,5245.249415588941,291.4027453104967,0.10062892687395635,9,1
ClassUtils.java,getInterfaceMethodIfPossible,1,4,1,7,5,8,18.575424759098897,0.875,16.253496664211536,0.9029720369006409,0.002138831719813076,6,1
ClassUtils.java,getInterfaceMethodIfPossible,4,7,4,11,11,15,51.89147427955946,3.142857142857143,163.08749059290116,9.060416144050064,0.009950063342914196,1,1
ClassUtils.java,getInterfaceMethodIfPossible,11,28,43,67,39,110,581.3942440748474,13.160714285714285,7651.563533627902,425.08686297932786,0.12943315508748732,4,1
ClassUtils.java,findInterfaceMethodIfPossible,12,20,31,37,32,68,340.0,11.100000000000001,3774.0000000000005,209.66666666666669,0.08080036869855393,16,1
ClassUtils.java,getPubliclyAccessibleMethodIfPossible,10,23,28,47,33,75,378.329558951884,10.217391304347828,3865.5411458127287,214.75228587848494,0.08210172441280827,4,1
ClassUtils.java,findPubliclyAccessibleMethodIfPossible,9,16,21,28,25,49,227.5489532989615,7.875,1791.9480072293218,99.55266706829565,0.04917703588308365,7,1
ClassUtils.java,isUserLevelMethod,5,8,8,12,13,20,74.00879436282185,3.75,277.5329788605819,15.418498825587884,0.014182576779876119,1,1
ClassUtils.java,isGroovyObjectMethod,2,6,4,7,8,11,33.0,1.1666666666666667,38.5,2.138888888888889,0.0038006035086747304,1,1
ClassUtils.java,isOverridable,9,15,17,23,24,40,183.39850002884623,6.9,1265.449650199039,70.30275834439107,0.03899796920610213,5,1
ClassUtils.java,getStaticMethod,8,18,20,30,26,50,235.02198590705459,6.666666666666667,1566.813239380364,87.04517996557577,0.04496661890863208,2,1
ClassUtils.java,getMethodOrNull,9,21,28,41,30,69,338.57545109698776,8.785714285714285,2974.6271774949637,165.25706541638687,0.06894462910883765,4,1
MvcUriComponentsBuilder.java,relativeTo,2,4,2,6,6,8,20.67970000576925,1.5,31.019550008653873,1.723308333814104,0.003290806962640765,3,1
MvcUriComponentsBuilder.java,fromController,4,5,4,7,9,11,34.86917501586544,2.8,97.63369004442322,5.424093891356845,0.0070677071743472505,5,1
MvcUriComponentsBuilder.java,fromController,6,13,9,25,19,34,144.4295354570819,5.769230769230769,833.2473199447032,46.29151777470574,0.02951626237869611,4,1
MvcUriComponentsBuilder.java,fromMethodName,6,13,8,19,19,27,114.6940428629768,4.384615384615384,502.8892648607444,27.938292492263578,0.021079500802971086,6,1
MvcUriComponentsBuilder.java,fromMethodName,6,13,8,21,19,29,123.18989788986397,4.846153846153847,596.997197466264,33.166510970348,0.023633439978409134,6,1
MvcUriComponentsBuilder.java,fromMethod,5,10,7,13,15,20,78.13781191217038,3.25,253.94788871455373,14.10821603969743,0.01336724217607629,5,1
MvcUriComponentsBuilder.java,fromMethod,6,13,10,20,19,30,127.43782540330756,4.615384615384616,588.1745787844965,32.676365488027585,0.02340002090367889,3,1
MvcUriComponentsBuilder.java,fromMethodCall,6,18,13,29,24,42,192.56842503028855,4.833333333333334,930.7473876463948,51.70818820257749,0.03177605383354012,4,1
MvcUriComponentsBuilder.java,fromMethodCall,6,25,25,52,31,77,381.4731158997894,6.24,2380.392243214686,132.244013511927,0.05942617299325332,12,1
MvcUriComponentsBuilder.java,fromMappingName,1,5,1,7,6,8,20.67970000576925,0.7,14.475790004038473,0.8042105557799152,0.00197988634999937,6,1
MvcUriComponentsBuilder.java,fromMappingName,10,49,62,111,59,173,1017.6972475395986,11.326530612244898,11526.979028254638,640.3877237919244,0.17009403380585295,16,1
MvcUriComponentsBuilder.java,fromMethodInternal,9,25,21,49,34,70,356.12239888752373,8.82,3140.9995581879593,174.49997545488662,0.07149198059633975,2,1
MvcUriComponentsBuilder.java,getBaseUrlToUse,4,8,6,11,12,17,60.94436251225965,2.75,167.59699690871403,9.310944272706335,0.01013264670209245,1,1
MvcUriComponentsBuilder.java,getPathPrefix,7,16,17,31,23,48,217.13097389073664,6.78125,1472.4194166965578,81.80107870536432,0.04314194980184182,5,1
MvcUriComponentsBuilder.java,getClassMapping,10,22,25,34,32,59,295.0,7.727272727272727,2279.5454545454545,126.64141414141415,0.05773567526957878,4,1
